City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Kampot,KH,2020-05-05 01:56:29,10.62,104.18,87.8,70,20,2.24
280,Kangaatsiaq,GL,2020-05-05 01:56:29,68.31,-53.46,23.67,92,100,5.3
281,Elena,BG,2020-05-05 01:56:29,42.93,25.88,53.6,71,20,5.82
282,Saiha,IN,2020-05-05 01:56:29,22.48,92.97,79.66,56,0,0.96
283,Abengourou,CI,2020-05-05 01:56:29,6.73,-3.5,73.81,94,53,1.57
284,Faanui,PF,2020-05-05 01:55:07,-16.48,-151.75,82.47,74,0,8.9
285,Sabya,SA,2020-05-05 01:56:29,17.15,42.63,84.2,70,20,5.06
286,Pangnirtung,CA,2020-05-05 01:56:30,66.15,-65.71,2.53,88,68,2.15
287,Amahai,ID,2020-05-05 01:56:30,-3.33,128.92,86.83,66,100,1.88
288,Lata,PT,2020-05-05 01:55:34,40.16,-8.33,60.01,88,100,1.99
289,Kahului,US,2020-05-05 01:56:30,20.89,-156.47,84.2,48,40,23.04
290,Kutum,SD,2020-05-05 01:55:25,14.2,24.67,69.37,15,15,3.76
291,Eyl,SO,2020-05-05 01:55:13,7.98,49.82,83.03,73,100,2.64
292,Ariquemes,BR,2020-05-05 01:54:02,-9.91,-63.04,74.66,90,100,2.39
293,Saldanha,ZA,2020-05-05 01:56:30,-33.01,17.94,53.6,87,0,3.36
294,Narsaq,GL,2020-05-05 01:56:31,60.92,-46.05,39.2,64,100,2.24
295,Rizhao,CN,2020-05-05 01:56:31,35.43,119.46,51.4,86,100,9.28
296,Ozinki,RU,2020-05-05 01:56:31,51.18,49.68,55.62,64,0,12.3
297,Rio Grande,BR,2020-05-05 01:51:49,-32.03,-52.1,62.01,94,100,9.89
298,Youkounkoun,GN,2020-05-05 01:56:31,12.53,-13.13,80.11,63,85,9.06
299,Erenhot,CN,2020-05-05 01:56:31,43.65,111.98,70.97,13,30,12.88
300,Elizabeth City,US,2020-05-05 01:52:30,36.29,-76.25,66.2,52,1,5.82
301,Krasnoselkup,RU,2020-05-05 01:56:32,65.7,82.47,17.08,94,0,14.63
302,Terrace,CA,2020-05-05 01:53:50,54.52,-128.6,60.8,29,75,8.05
303,Paamiut,GL,2020-05-05 01:56:32,61.99,-49.67,31.78,96,100,12.53
304,Iqaluit,CA,2020-05-05 01:56:32,63.75,-68.51,15.8,61,75,4.7
305,Tiznit,MA,2020-05-05 01:56:32,29.58,-9.5,62.2,59,10,2.77
306,Mrakovo,RU,2020-05-05 01:56:32,52.72,56.62,50.32,58,9,2.55
307,Itaituba,BR,2020-05-05 01:56:32,-4.28,-55.98,74.89,96,99,1.25
308,Labuhan,ID,2020-05-05 01:56:33,-6.88,112.21,83.61,77,47,7.83
309,Saint Anthony,US,2020-05-05 01:53:58,45.02,-93.22,57.2,41,1,4.7
310,Wageningen,NL,2020-05-05 01:56:33,51.97,5.67,42.01,86,0,6.93
311,Boulsa,BF,2020-05-05 01:56:33,12.67,-0.58,88.03,39,15,8.41
312,Port Keats,AU,2020-05-05 01:56:33,-14.25,129.55,83.62,35,100,11.12
313,Tete,MZ,2020-05-05 01:52:03,-16.16,33.59,73.4,73,20,5.82
314,Rock Falls,US,2020-05-05 01:56:34,41.78,-89.69,50.0,61,75,12.75
315,Zhoucheng,CN,2020-05-05 01:56:34,35.91,116.31,65.84,62,68,3.2
316,Kletskaya,RU,2020-05-05 01:56:34,49.31,43.06,57.94,58,84,10.87
317,Lasa,IT,2020-05-05 01:56:34,46.62,10.7,46.4,81,40,3.36
318,Sao Gabriel Da Cachoeira,BR,2020-05-05 01:56:34,-0.13,-67.09,72.46,96,99,1.59
319,Zlobin,HR,2020-05-05 01:56:34,45.29,14.65,46.99,86,89,4.0
320,Takab,IR,2020-05-05 01:56:34,36.4,47.11,47.89,33,16,3.87
321,Haines Junction,CA,2020-05-05 01:55:11,60.75,-137.51,45.55,47,3,5.37
322,Petropavlovsk-Kamchatskiy,RU,2020-05-05 01:56:35,53.05,158.65,37.4,100,90,17.9
323,Husavik,IS,2020-05-05 01:55:18,66.04,-17.34,48.2,45,14,66.66
324,Honningsvag,NO,2020-05-05 01:56:35,70.98,25.97,37.62,77,97,21.0
325,Natal,BR,2020-05-05 01:56:35,-5.79,-35.21,75.2,100,40,3.36
326,Usinsk,RU,2020-05-05 01:56:36,65.99,57.53,37.02,97,100,10.04
327,Xuddur,SO,2020-05-05 01:56:36,4.12,43.89,74.73,70,79,10.89
328,Kozan,TR,2020-05-05 01:56:36,37.46,35.82,60.01,100,75,5.82
329,Jaguarari,BR,2020-05-05 01:56:36,-10.26,-40.2,66.83,79,62,8.95
330,Kinston,US,2020-05-05 01:56:36,35.26,-77.58,64.99,55,1,4.47
331,Trelew,AR,2020-05-05 01:55:46,-43.25,-65.31,48.9,80,53,22.64
332,Zaplavnoye,RU,2020-05-05 01:56:36,48.7,45.02,57.2,62,0,11.18
333,Canavieiras,BR,2020-05-05 01:54:55,-15.68,-38.95,71.76,90,61,5.46
334,Olafsvik,IS,2020-05-05 01:56:37,64.89,-23.71,42.64,81,50,21.23
335,Liverpool,GB,2020-05-05 01:56:37,53.41,-2.98,48.2,70,61,13.87
336,Elbistan,TR,2020-05-05 01:56:37,38.21,37.2,48.07,56,86,0.25
337,Disna,BY,2020-05-05 01:56:37,55.57,28.2,48.79,71,100,4.83
338,Kerman,IR,2020-05-05 01:56:37,30.28,57.08,51.8,66,5,4.7
339,Thohoyandou,ZA,2020-05-05 01:56:37,-22.95,30.48,59.67,78,49,2.98
340,Port Lincoln,AU,2020-05-05 01:56:38,-34.73,135.87,64.89,41,85,13.24
341,Belyy Yar,RU,2020-05-05 01:56:38,53.6,91.39,44.6,52,46,15.66
342,Padang,ID,2020-05-05 01:56:38,-0.95,100.35,85.77,62,43,3.11
343,Mehamn,NO,2020-05-05 01:56:38,71.04,27.85,36.09,85,77,20.29
344,Bekessamson,HU,2020-05-05 01:56:38,46.42,20.63,48.2,81,4,5.82
345,Kavieng,PG,2020-05-05 01:55:56,-2.57,150.8,84.94,76,91,10.04
346,Chodavaram,IN,2020-05-05 01:56:38,17.83,82.95,82.4,94,20,4.7
347,Barsovo,RU,2020-05-05 01:56:39,61.17,73.17,35.6,64,0,4.47
348,Hanumangarh,IN,2020-05-05 01:56:39,29.58,74.32,80.37,46,0,10.8
349,Norman Wells,CA,2020-05-05 01:54:55,65.28,-126.83,39.2,60,75,16.11
350,Ihosy,MG,2020-05-05 01:56:39,-22.4,46.12,62.82,72,73,6.26
351,Tarquinia,IT,2020-05-05 01:53:21,42.25,11.76,52.0,94,0,4.72
352,Alexandria,EG,2020-05-05 01:54:44,31.22,29.96,64.4,77,0,6.93
353,Berbera,SO,2020-05-05 01:56:39,10.44,45.01,86.14,73,100,8.41
354,Geraldton,AU,2020-05-05 01:56:40,-28.77,114.6,69.8,88,90,5.82
355,Aklavik,CA,2020-05-05 01:56:40,68.22,-135.01,37.4,44,20,10.29
356,Shaunavon,CA,2020-05-05 01:53:32,49.65,-108.42,45.45,46,95,13.56
357,Wembley,AU,2020-05-05 01:56:40,-31.93,115.8,66.99,88,75,20.8
358,Kosh-Agach,RU,2020-05-05 01:56:40,50.0,88.67,31.53,39,76,3.06
359,Prince George,CA,2020-05-05 01:52:22,53.92,-122.75,59.0,34,40,6.93
360,Lompoc,US,2020-05-05 01:56:33,34.64,-120.46,62.6,63,1,17.22
361,Santa Rosa,PH,2020-05-05 01:55:35,14.31,121.11,93.0,63,20,8.05
362,Kuching,MY,2020-05-05 01:54:49,1.55,110.33,82.4,88,20,2.24
363,Vila Velha,BR,2020-05-05 01:53:06,-20.33,-40.29,71.6,78,75,4.7
364,Teguldet,RU,2020-05-05 01:56:41,57.31,88.17,37.31,91,100,13.73
365,Paka,MY,2020-05-05 01:56:42,4.64,103.44,82.4,88,20,1.32
366,Kavaratti,IN,2020-05-05 01:56:42,10.57,72.64,85.73,80,77,14.45
367,Berlevag,NO,2020-05-05 01:56:42,70.86,29.09,36.79,81,46,18.92
368,Turukhansk,RU,2020-05-05 01:56:42,65.82,87.98,24.01,93,98,9.28
369,Port Hedland,AU,2020-05-05 01:56:42,-20.32,118.57,84.2,18,0,14.99
370,Egvekinot,RU,2020-05-05 01:56:42,66.32,-179.17,29.44,88,0,3.56
371,Taoudenni,ML,2020-05-05 01:56:42,22.68,-3.98,89.4,11,0,2.19
372,Coquimbo,CL,2020-05-05 01:55:29,-29.95,-71.34,55.4,93,42,6.93
373,Verkhnyaya Inta,RU,2020-05-05 01:56:43,65.98,60.31,38.26,95,100,10.38
374,Tarakan,ID,2020-05-05 01:56:43,3.3,117.63,82.17,83,75,7.36
375,Kassala,SD,2020-05-05 01:56:43,15.45,36.4,78.85,15,76,5.82
376,Beidao,CN,2020-05-05 01:56:43,34.57,105.89,73.69,36,0,6.64
377,Killybegs,IE,2020-05-05 01:56:43,54.63,-8.45,48.0,81,0,7.0
378,Te Anau,NZ,2020-05-05 01:56:44,-45.42,167.72,44.2,69,53,7.56
379,Kytmanovo,RU,2020-05-05 01:56:44,53.46,85.45,41.63,62,66,14.38
380,Suez,EG,2020-05-05 01:56:44,29.97,32.53,68.07,62,0,8.21
381,Rincon,US,2020-05-05 01:56:44,32.3,-81.24,80.6,51,20,3.36
382,Mogadishu,SO,2020-05-05 01:53:23,2.04,45.34,82.49,81,100,10.76
383,Lieksa,FI,2020-05-05 01:56:45,63.32,30.02,33.08,89,13,1.83
384,Sao Jose De Ribamar,BR,2020-05-05 01:56:45,-2.56,-44.05,77.0,100,75,5.82
385,Nieuwpoort,BE,2020-05-05 01:56:45,51.12,2.77,46.4,81,68,13.87
386,Taksimo,RU,2020-05-05 01:56:45,56.34,114.88,49.12,40,0,3.0
387,Khanapur,IN,2020-05-05 01:56:45,15.63,74.52,69.8,83,63,3.78
388,Shache,CN,2020-05-05 01:53:26,38.42,77.24,67.66,18,55,9.1
389,Beloha,MG,2020-05-05 01:56:45,-25.17,45.05,62.87,89,0,6.24
390,Rypefjord,NO,2020-05-05 01:56:45,70.63,23.67,35.6,80,75,24.16
391,Jevnaker,NO,2020-05-05 01:56:46,60.24,10.38,36.0,64,0,2.24
392,Vega De Alatorre,MX,2020-05-05 01:56:46,20.03,-96.63,79.93,78,0,6.51
393,Yeppoon,AU,2020-05-05 01:56:46,-23.13,150.73,77.0,44,75,13.87
394,Ancud,CL,2020-05-05 01:56:46,-41.87,-73.82,46.99,100,3,2.24
395,Uyuni,BO,2020-05-05 01:53:17,-20.46,-66.83,48.06,12,93,6.22
396,Yeniseysk,RU,2020-05-05 01:56:46,58.45,92.17,40.51,88,100,9.57
397,Kloulklubed,PW,2020-05-05 01:55:50,7.04,134.26,84.2,83,75,4.7
398,Mehran,IR,2020-05-05 01:56:47,33.12,46.16,66.2,29,100,6.93
399,Antofagasta,CL,2020-05-05 01:51:57,-23.65,-70.4,60.8,82,75,6.93
400,Kishi,NG,2020-05-05 01:56:47,9.08,3.85,75.81,73,17,5.19
401,Tura,IN,2020-05-05 01:56:39,25.52,90.22,82.0,56,0,4.25
402,Catuday,PH,2020-05-05 01:56:47,16.29,119.81,86.92,65,4,8.77
403,Nikki,BJ,2020-05-05 01:56:47,9.94,3.21,77.18,68,1,6.15
404,Dali,CN,2020-05-05 01:56:47,25.7,100.18,67.03,33,23,6.22
405,Khorramshahr,IR,2020-05-05 01:56:48,30.44,48.17,84.27,15,100,8.48
406,Jamiltepec,MX,2020-05-05 01:56:48,16.28,-97.82,73.65,61,3,2.28
407,Pali,IN,2020-05-05 01:56:48,25.77,73.33,86.63,32,0,1.14
408,Damietta,EG,2020-05-05 01:56:48,31.42,31.81,68.0,77,0,3.36
409,Kathmandu,NP,2020-05-05 01:55:57,27.72,85.32,60.8,100,75,2.24
410,Ust-Ilimsk,RU,2020-05-05 01:56:48,58.0,102.66,49.28,57,100,7.54
411,Oktyabrskiy,RU,2020-05-05 01:56:48,54.48,53.47,51.44,67,100,4.97
412,Oruro,BO,2020-05-05 01:56:48,-17.98,-67.15,51.24,11,100,5.37
413,Namatanai,PG,2020-05-05 01:56:49,-3.67,152.43,84.47,73,100,8.77
414,Pascagoula,US,2020-05-05 01:53:03,30.37,-88.56,66.99,88,1,8.77
415,Gamba,GA,2020-05-05 01:56:49,-2.65,10.0,75.94,94,100,7.87
416,Karibib,NA,2020-05-05 01:56:49,-21.93,15.83,63.64,20,0,5.41
417,Jaciara,BR,2020-05-05 01:56:49,-15.97,-54.97,69.8,66,96,1.9
418,Meadow Lake,US,2020-05-05 01:56:49,34.8,-106.54,80.6,9,20,16.11
419,Pundaguitan,PH,2020-05-05 01:56:50,6.37,126.17,83.98,72,57,2.73
420,Harbour Breton,CA,2020-05-05 01:56:50,47.48,-55.8,36.9,84,91,10.67
421,Deputatskiy,RU,2020-05-05 01:55:52,69.3,139.9,18.21,91,99,2.91
422,Choszczno,PL,2020-05-05 01:56:50,53.17,15.42,41.0,91,0,1.12
423,Dickinson,US,2020-05-05 01:52:55,29.46,-95.05,78.01,73,40,12.75
424,Gandu,BR,2020-05-05 01:56:50,-13.74,-39.49,69.19,92,64,2.39
425,Plettenberg Bay,ZA,2020-05-05 01:56:50,-34.05,23.37,60.22,76,26,8.75
426,Mankono,CI,2020-05-05 01:56:51,8.06,-6.19,75.02,83,95,3.49
427,Havoysund,NO,2020-05-05 01:56:51,71.0,24.66,35.6,80,75,24.16
428,Burnie,AU,2020-05-05 01:56:51,-41.07,145.92,61.0,71,3,4.0
429,Tomatlan,MX,2020-05-05 01:56:51,19.93,-105.25,72.63,68,100,2.48
430,Jalu,LY,2020-05-05 01:56:36,29.03,21.55,61.99,76,0,11.41
431,Santiago Del Estero,AR,2020-05-05 01:56:51,-27.8,-64.26,62.62,70,0,2.62
432,Muriti,TZ,2020-05-05 01:56:52,-1.98,32.92,70.81,62,100,18.57
433,Joaima,BR,2020-05-05 01:56:52,-16.65,-41.03,68.7,80,94,2.46
434,Seguin,US,2020-05-05 01:56:52,29.57,-97.96,89.6,46,1,18.34
435,Klimovo,RU,2020-05-05 01:56:52,52.38,32.19,51.69,88,42,3.71
436,Sorong,ID,2020-05-05 01:56:52,-0.88,131.25,85.37,69,99,7.67
437,Saint-Prosper,CA,2020-05-05 01:56:53,46.21,-70.48,39.0,100,100,7.0
438,Tucuman,AR,2020-05-05 01:56:53,-26.82,-65.22,66.2,77,0,8.05
439,Kokoda,PG,2020-05-05 01:56:53,-8.88,147.74,82.35,64,96,2.46
440,San Juan,AR,2020-05-05 01:56:53,-31.54,-68.54,67.82,44,100,6.42
441,Lithgow,AU,2020-05-05 01:55:15,-33.48,150.15,68.0,59,51,5.82
442,Pailon,BO,2020-05-05 01:56:53,-17.65,-62.75,77.0,88,75,6.93
443,Balgazyn,RU,2020-05-05 01:56:53,51.0,95.2,39.56,53,100,8.21
444,Salinopolis,BR,2020-05-05 01:56:53,-0.61,-47.36,79.93,85,77,7.78
445,Bonavista,CA,2020-05-05 01:56:54,48.65,-53.11,34.0,88,51,3.0
446,Sept-Iles,CA,2020-05-05 01:56:54,50.2,-66.38,37.99,86,90,2.24
447,Novaya Bryan,RU,2020-05-05 01:56:54,51.72,108.27,53.6,30,40,22.37
448,Kieta,PG,2020-05-05 01:56:54,-6.22,155.63,85.17,63,47,4.23
449,Kaili,ID,2020-05-05 01:56:54,-3.46,120.21,81.01,59,33,2.91
450,Salalah,OM,2020-05-05 01:56:54,17.02,54.09,82.4,88,20,4.7
451,Samarai,PG,2020-05-05 01:56:54,-10.62,150.67,80.19,85,100,18.84
452,Hegang,CN,2020-05-05 01:56:54,47.4,130.37,57.36,30,59,4.21
453,Beausejour,CA,2020-05-05 01:56:55,50.06,-96.52,48.0,59,100,4.16
454,Cairns,AU,2020-05-05 01:56:55,-16.92,145.77,82.4,51,40,14.99
455,Urubicha,BO,2020-05-05 01:56:55,-15.38,-62.95,75.0,68,100,1.9
456,Bambanglipuro,ID,2020-05-05 01:56:55,-7.95,110.28,85.24,67,40,3.38
457,Kudahuvadhoo,MV,2020-05-05 01:56:19,2.67,72.89,84.15,77,100,15.46
458,Tateyama,JP,2020-05-05 01:56:55,34.98,139.87,79.0,78,20,4.7
459,Boa Vista,BR,2020-05-05 01:54:03,2.82,-60.67,86.0,62,40,4.7
460,Port Augusta,AU,2020-05-05 01:56:56,-32.5,137.77,64.4,39,0,10.29
461,Gondanglegi,ID,2020-05-05 01:56:56,-7.75,112.01,84.4,72,44,4.9
462,Bandarbeyla,SO,2020-05-05 01:56:56,9.49,50.81,82.2,74,100,2.13
463,Fort Nelson,CA,2020-05-05 01:56:56,58.81,-122.7,37.4,86,90,4.7
464,Komsomolskiy,UZ,2020-05-05 01:56:56,40.43,71.72,64.4,59,100,2.24
465,Makokou,GA,2020-05-05 01:56:56,0.57,12.86,70.34,85,97,2.84
466,Saint-Georges,GD,2020-05-05 01:56:57,12.06,-61.75,82.4,78,20,11.41
467,Taiyuan,CN,2020-05-05 01:54:41,37.87,112.56,60.8,67,0,8.95
468,Puerto Madryn,AR,2020-05-05 01:55:42,-42.77,-65.04,50.7,67,46,22.97
469,Vila Franca Do Campo,PT,2020-05-05 01:55:54,37.72,-25.43,60.8,82,20,24.16
470,Juneau,US,2020-05-05 01:56:57,58.3,-134.42,55.4,47,20,9.17
471,Acapulco,MX,2020-05-05 01:53:17,16.86,-99.89,78.8,88,20,6.93
472,Kolpashevo,RU,2020-05-05 01:56:57,58.31,82.91,39.96,75,100,14.09
473,Palana,RU,2020-05-05 01:56:57,59.12,159.97,34.21,75,97,9.89
474,Pedernales,DO,2020-05-05 01:56:58,18.04,-71.74,79.79,74,95,6.26
475,Sinop,TR,2020-05-05 01:56:58,41.77,34.87,48.04,72,59,3.31
476,Kanel,SN,2020-05-05 01:56:58,15.49,-13.18,88.93,11,10,6.15
477,Chinsali,ZM,2020-05-05 01:56:58,-10.54,32.08,58.64,61,59,6.44
478,Nioro,GM,2020-05-05 01:56:58,13.35,-15.75,72.27,60,2,7.18
479,Hudiksvall,SE,2020-05-05 01:56:58,61.73,17.1,36.14,81,11,6.31
480,Mount Isa,AU,2020-05-05 01:55:21,-20.73,139.5,77.0,17,0,13.87
481,Nyazepetrovsk,RU,2020-05-05 01:56:58,56.05,59.6,46.29,59,0,2.19
482,Port Moresby,PG,2020-05-05 01:56:51,-9.44,147.18,82.4,83,75,17.22
483,Ahipara,NZ,2020-05-05 01:56:59,-35.17,173.17,60.51,75,33,17.76
484,Brokopondo,SR,2020-05-05 01:56:59,4.75,-55.17,77.81,88,100,11.32
485,Arman,RU,2020-05-05 01:56:59,59.7,150.17,36.91,75,100,17.09
486,Codrington,AU,2020-05-05 01:55:03,-38.27,141.97,61.45,62,0,12.19
487,Krasnyy Chikoy,RU,2020-05-05 01:56:59,50.36,108.75,54.09,34,100,4.05
488,Svobodnyy,RU,2020-05-05 01:56:59,51.4,128.13,51.1,39,89,10.07
489,Guiratinga,BR,2020-05-05 01:57:00,-16.35,-53.76,67.91,60,18,4.54
490,Palmer,US,2020-05-05 01:57:00,42.16,-72.33,50.0,53,75,14.99
491,Dwarka,IN,2020-05-05 01:57:00,22.24,68.97,83.05,81,0,10.07
492,Gladstone,AU,2020-05-05 01:57:00,-23.85,151.25,77.0,44,40,13.87
493,Mujiayingzi,CN,2020-05-05 01:57:00,42.12,118.78,63.21,22,0,8.12
494,Bo Phloi,TH,2020-05-05 01:57:00,14.32,99.52,89.55,55,52,3.94
495,Termoli,IT,2020-05-05 01:57:00,41.99,14.99,55.0,50,14,1.99
496,Fomboni,KM,2020-05-05 01:57:00,-12.28,43.74,81.16,81,43,14.67
497,Bahia Honda,CU,2020-05-05 01:57:01,22.9,-83.16,76.14,75,0,7.85
498,Harper,LR,2020-05-05 01:57:01,4.38,-7.72,79.75,82,92,2.24
499,Umm Kaddadah,SD,2020-05-05 01:57:01,13.6,26.69,74.88,15,9,3.31
500,Acurenam,GQ,2020-05-05 01:57:01,1.03,10.65,70.27,81,100,2.62
501,Kalachinsk,RU,2020-05-05 01:57:01,55.05,74.58,40.53,65,84,11.68
502,Vlore,AL,2020-05-05 01:57:01,40.47,19.49,55.54,69,0,3.74
503,Alpharetta,US,2020-05-05 01:57:01,34.08,-84.29,73.0,84,100,2.55
504,Axim,GH,2020-05-05 01:57:02,4.87,-2.24,80.46,86,67,4.16
505,Trincomalee,LK,2020-05-05 01:55:54,8.57,81.23,83.35,77,100,3.29
506,Walvis Bay,NA,2020-05-05 01:57:02,-22.96,14.51,68.38,42,0,7.09
507,Ostersund,SE,2020-05-05 01:57:02,63.18,14.64,32.0,91,13,10.29
508,Dapaong,TG,2020-05-05 01:57:02,10.86,0.2,83.08,49,20,6.89
509,Medicine Hat,CA,2020-05-05 01:57:02,50.05,-110.67,46.99,65,90,20.8
510,Baykit,RU,2020-05-05 01:57:03,61.67,96.37,40.17,78,100,7.52
511,Zalantun,CN,2020-05-05 01:57:03,48.0,122.72,54.3,37,0,5.84
512,Bemidji,US,2020-05-05 01:57:03,47.47,-94.88,51.01,54,1,4.7
513,Belaya Gora,RU,2020-05-05 01:57:03,68.53,146.42,24.85,95,100,2.66
514,Bara,NG,2020-05-05 01:57:03,10.37,10.73,82.6,57,100,5.55
515,Los Llanos De Aridane,ES,2020-05-05 01:57:03,28.66,-17.92,66.2,59,100,8.05
516,Muscat,OM,2020-05-05 01:57:03,23.61,58.59,91.4,49,0,9.17
517,Lebyazhye,RU,2020-05-05 01:57:03,55.27,66.49,45.54,53,3,6.64
518,Tautira,PF,2020-05-05 01:57:04,-17.73,-149.15,89.6,62,23,3.36
519,Panama City,PA,2020-05-05 01:52:39,8.99,-79.52,84.2,70,100,2.24
520,Iracoubo,GF,2020-05-05 01:57:04,5.48,-53.2,79.09,87,100,12.21
521,Poronaysk,RU,2020-05-05 01:57:04,49.22,143.12,41.79,70,57,11.99
522,Kismayo,SO,2020-05-05 01:57:04,-0.36,42.55,80.37,86,93,8.88
523,Batemans Bay,AU,2020-05-05 01:55:19,-35.72,150.18,66.0,55,0,4.9
524,Aksarka,RU,2020-05-05 01:57:04,66.56,67.8,23.38,97,100,15.73
525,Vincennes,FR,2020-05-05 01:57:04,48.85,2.43,55.99,66,100,12.75
526,Wewak,PG,2020-05-05 01:57:05,-3.55,143.63,79.29,83,100,6.67
527,Booue,GA,2020-05-05 01:57:05,-0.09,11.94,73.45,90,100,2.13
528,Marsa Matruh,EG,2020-05-05 01:57:05,31.35,27.25,64.4,77,40,8.05
529,Solnechnyy,RU,2020-05-05 01:57:05,50.72,136.63,46.27,44,68,7.45
530,Ayr,GB,2020-05-05 01:57:05,55.46,-4.63,41.0,80,20,6.93
531,Mangrol,IN,2020-05-05 01:57:05,21.12,70.12,82.51,80,0,14.05
532,Mackay,AU,2020-05-05 01:57:06,-21.15,149.2,73.4,69,90,17.22
533,Darnah,LY,2020-05-05 01:57:06,32.77,22.64,61.77,68,0,19.44
534,Vidim,RU,2020-05-05 01:57:06,56.41,103.11,52.97,41,100,7.45
535,Luba,GQ,2020-05-05 01:57:06,3.46,8.55,78.8,88,20,6.93
536,Sorland,NO,2020-05-05 01:57:06,67.67,12.69,39.16,73,100,23.29
537,Auki,SB,2020-05-05 01:56:18,-8.77,160.7,88.75,58,51,1.74
538,Broome,US,2020-05-05 01:56:27,42.25,-75.83,41.0,75,40,6.93
539,Alice Springs,AU,2020-05-05 01:56:24,-23.7,133.88,64.4,27,0,16.11
540,Hami,CN,2020-05-05 01:57:07,42.8,93.45,74.73,17,100,4.72
541,Susanville,US,2020-05-05 01:57:07,40.42,-120.65,71.6,13,1,5.82
542,Yar-Sale,RU,2020-05-05 01:57:07,66.83,70.83,19.42,93,100,11.54
543,Ventanas,EC,2020-05-05 01:57:07,-1.45,-79.47,79.54,80,100,2.19
544,Tondano,ID,2020-05-05 01:57:07,1.3,124.91,89.6,59,20,3.36
545,Kamenka,RU,2020-05-05 01:57:07,51.32,42.77,52.0,74,0,12.59
546,Jian,CN,2020-05-05 01:57:07,27.12,114.98,85.06,69,90,10.74
547,Lagoa,PT,2020-05-05 01:55:15,39.05,-27.98,60.21,80,85,25.97
548,Grindavik,IS,2020-05-05 01:57:08,63.84,-22.43,42.8,87,75,28.86
549,Shetpe,KZ,2020-05-05 01:57:08,44.17,52.12,64.63,45,52,26.87
550,Nenjiang,CN,2020-05-05 01:57:08,49.18,125.22,56.12,32,4,11.03
551,Sterling,US,2020-05-05 01:56:24,39.01,-77.43,57.99,47,1,6.93
552,Puerto Ayacucho,VE,2020-05-05 01:57:08,5.66,-67.62,75.45,91,100,6.38
553,Batagay,RU,2020-05-05 01:57:08,67.63,134.63,30.15,87,5,1.95
554,Puerto Leguizamo,CO,2020-05-05 01:57:08,-0.19,-74.78,74.14,87,74,0.56
555,Varna,BG,2020-05-05 01:52:28,43.22,27.92,55.4,82,36,12.75
556,Almaznyy,RU,2020-05-05 01:57:09,48.04,40.05,51.8,100,40,0.29
557,Topolobampo,MX,2020-05-05 01:55:29,25.6,-109.05,87.8,23,5,12.75
558,Toguchin,RU,2020-05-05 01:57:09,55.24,84.39,37.4,88,100,14.43
